,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_p,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
49,0.05701634883880615,0.0021875033195024266,3.382086086273193,0.18183566864157275,ball_tree,100,5,"{'algorithm': 'ball_tree', 'leaf_size': 100, 'p': 5}",0.3286549707602339,0.31812865497076026,0.3567251461988304,0.34385964912280703,0.3333333333333333,0.352046783625731,0.34269005847953216,0.3391812865497076,0.3216374269005848,0.33489461358313816,0.3371151923524659,0.011743921341414804,81
50,0.05171082019805908,0.00109434470345495,0.14001636505126952,0.0026371422965798274,kd_tree,5,1,"{'algorithm': 'kd_tree', 'leaf_size': 5, 'p': 1}",0.3695906432748538,0.3567251461988304,0.37543859649122807,0.35789473684210527,0.36374269005847953,0.3871345029239766,0.3684210526315789,0.3485380116959064,0.35555555555555557,0.3805620608899297,0.36636029965624445,0.011558914736376937,1
51,0.05641491413116455,0.010597281480243054,0.18350083827972413,0.008070691984670074,kd_tree,5,2,"{'algorithm': 'kd_tree', 'leaf_size': 5, 'p': 2}",0.3391812865497076,0.3216374269005848,0.36023391812865496,0.34502923976608185,0.3321637426900585,0.3684210526315789,0.34035087719298246,0.3508771929824561,0.3321637426900585,0.3548009367681499,0.3444859416300313,0.013562435681195124,21
52,0.05273501873016358,0.0011022996744048843,0.4160902976989746,0.01126436767372723,kd_tree,5,3,"{'algorithm': 'kd_tree', 'leaf_size': 5, 'p': 3}",0.34152046783625734,0.312280701754386,0.35789473684210527,0.34502923976608185,0.32514619883040935,0.36140350877192984,0.34269005847953216,0.33567251461988307,0.3286549707602339,0.3559718969555035,0.34062642946163224,0.014835034075868959,41
53,0.05302362442016602,0.0014781770197459098,0.3740043878555298,0.013431625709743171,kd_tree,5,4,"{'algorithm': 'kd_tree', 'leaf_size': 5, 'p': 4}",0.33801169590643276,0.31812865497076026,0.35555555555555557,0.3368421052631579,0.3286549707602339,0.3567251461988304,0.3473684210526316,0.33567251461988307,0.3309941520467836,0.3477751756440281,0.33957283920182973,0.011642386554705569,61
54,0.052826738357543944,0.0008589698774017278,0.3560955286026001,0.009686068258905231,kd_tree,5,5,"{'algorithm': 'kd_tree', 'leaf_size': 5, 'p': 5}",0.3286549707602339,0.31812865497076026,0.3567251461988304,0.34385964912280703,0.3333333333333333,0.352046783625731,0.34269005847953216,0.3391812865497076,0.3216374269005848,0.33489461358313816,0.3371151923524659,0.011743921341414804,81
55,0.04731736183166504,0.0007877178340365518,0.13410046100616455,0.006183848847669983,kd_tree,10,1,"{'algorithm': 'kd_tree', 'leaf_size': 10, 'p': 1}",0.3695906432748538,0.3567251461988304,0.37543859649122807,0.35789473684210527,0.36374269005847953,0.3871345029239766,0.3684210526315789,0.3485380116959064,0.35555555555555557,0.3805620608899297,0.36636029965624445,0.011558914736376937,1
56,0.04911503791809082,0.004670946103743819,0.13690545558929443,0.005328084515563606,kd_tree,10,2,"{'algorithm': 'kd_tree', 'leaf_size': 10, 'p': 2}",0.3391812865497076,0.3216374269005848,0.36023391812865496,0.34502923976608185,0.3321637426900585,0.3684210526315789,0.34035087719298246,0.3508771929824561,0.3321637426900585,0.3548009367681499,0.3444859416300313,0.013562435681195124,21
57,0.04780313968658447,0.0011536283265342784,0.5393107652664184,0.013773635297839353,kd_tree,10,3,"{'algorithm': 'kd_tree', 'leaf_size': 10, 'p': 3}",0.34152046783625734,0.312280701754386,0.35789473684210527,0.34502923976608185,0.32514619883040935,0.36140350877192984,0.34269005847953216,0.33567251461988307,0.3286549707602339,0.3559718969555035,0.34062642946163224,0.014835034075868959,41
58,0.050204133987426756,0.002896070784969727,0.5116914987564087,0.02893460108066397,kd_tree,10,4,"{'algorithm': 'kd_tree', 'leaf_size': 10, 'p': 4}",0.33801169590643276,0.31812865497076026,0.35555555555555557,0.3368421052631579,0.3286549707602339,0.3567251461988304,0.3473684210526316,0.33567251461988307,0.3309941520467836,0.3477751756440281,0.33957283920182973,0.011642386554705569,61
59,0.05169634819030762,0.006137765475578237,0.5000107049942016,0.04331229521326782,kd_tree,10,5,"{'algorithm': 'kd_tree', 'leaf_size': 10, 'p': 5}",0.3286549707602339,0.31812865497076026,0.3567251461988304,0.34385964912280703,0.3333333333333333,0.352046783625731,0.34269005847953216,0.3391812865497076,0.3216374269005848,0.33489461358313816,0.3371151923524659,0.011743921341414804,81
60,0.042405200004577634,0.000903602955202611,0.12579920291900634,0.0048279504415624135,kd_tree,30,1,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'p': 1}",0.3695906432748538,0.3567251461988304,0.37543859649122807,0.35789473684210527,0.36374269005847953,0.3871345029239766,0.3684210526315789,0.3485380116959064,0.35555555555555557,0.3805620608899297,0.36636029965624445,0.011558914736376937,1
61,0.04301297664642334,0.0013291376569966433,0.11281032562255859,0.0030174795232885353,kd_tree,30,2,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'p': 2}",0.3391812865497076,0.3216374269005848,0.36023391812865496,0.34502923976608185,0.3321637426900585,0.3684210526315789,0.34035087719298246,0.3508771929824561,0.3321637426900585,0.3548009367681499,0.3444859416300313,0.013562435681195124,21
62,0.04289746284484863,0.0012173538622114793,0.6894021511077881,0.014171414321860046,kd_tree,30,3,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'p': 3}",0.34152046783625734,0.312280701754386,0.35789473684210527,0.34502923976608185,0.32514619883040935,0.36140350877192984,0.34269005847953216,0.33567251461988307,0.3286549707602339,0.3559718969555035,0.34062642946163224,0.014835034075868959,41
63,0.04302971363067627,0.0017899090752939723,0.6191981792449951,0.01782285911069913,kd_tree,30,4,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'p': 4}",0.33801169590643276,0.31812865497076026,0.35555555555555557,0.3368421052631579,0.3286549707602339,0.3567251461988304,0.3473684210526316,0.33567251461988307,0.3309941520467836,0.3477751756440281,0.33957283920182973,0.011642386554705569,61
64,0.043304967880249026,0.0008957694413615735,0.5874052286148072,0.016404106152939118,kd_tree,30,5,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'p': 5}",0.3286549707602339,0.31812865497076026,0.3567251461988304,0.34385964912280703,0.3333333333333333,0.352046783625731,0.34269005847953216,0.3391812865497076,0.3216374269005848,0.33489461358313816,0.3371151923524659,0.011743921341414804,81
65,0.038627099990844724,0.0011083713508212311,0.1320899248123169,0.004384136178233615,kd_tree,50,1,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'p': 1}",0.3695906432748538,0.3567251461988304,0.37543859649122807,0.35789473684210527,0.36374269005847953,0.3871345029239766,0.3684210526315789,0.3485380116959064,0.35555555555555557,0.3805620608899297,0.36636029965624445,0.011558914736376937,1
66,0.03923037052154541,0.001544656988184389,0.10518124103546142,0.001602977349361551,kd_tree,50,2,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'p': 2}",0.3391812865497076,0.3216374269005848,0.36023391812865496,0.34502923976608185,0.3321637426900585,0.3684210526315789,0.34035087719298246,0.3508771929824561,0.3321637426900585,0.3548009367681499,0.3444859416300313,0.013562435681195124,21
67,0.04010870456695557,0.002074613413022429,0.910490870475769,0.048292022586559576,kd_tree,50,3,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'p': 3}",0.34152046783625734,0.312280701754386,0.35789473684210527,0.34502923976608185,0.32514619883040935,0.36140350877192984,0.34269005847953216,0.33567251461988307,0.3286549707602339,0.3559718969555035,0.34062642946163224,0.014835034075868959,41
68,0.03872272968292236,0.0014774017913886592,0.8078993797302246,0.020628043360748312,kd_tree,50,4,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'p': 4}",0.33801169590643276,0.31812865497076026,0.35555555555555557,0.3368421052631579,0.3286549707602339,0.3567251461988304,0.3473684210526316,0.33567251461988307,0.3309941520467836,0.3477751756440281,0.33957283920182973,0.011642386554705569,61
69,0.03882491588592529,0.00240466583633086,0.7805951595306396,0.03805472400801235,kd_tree,50,5,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'p': 5}",0.3286549707602339,0.31812865497076026,0.3567251461988304,0.34385964912280703,0.3333333333333333,0.352046783625731,0.34269005847953216,0.3391812865497076,0.3216374269005848,0.33489461358313816,0.3371151923524659,0.011743921341414804,81
70,0.03701817989349365,0.001184795403635439,0.15479683876037598,0.008111639772705903,kd_tree,100,1,"{'algorithm': 'kd_tree', 'leaf_size': 100, 'p': 1}",0.3695906432748538,0.3567251461988304,0.37543859649122807,0.35789473684210527,0.36374269005847953,0.3871345029239766,0.3684210526315789,0.3485380116959064,0.35555555555555557,0.3805620608899297,0.36636029965624445,0.011558914736376937,1
71,0.04261436462402344,0.0026459969237966566,0.13558335304260255,0.007269488380958118,kd_tree,100,2,"{'algorithm': 'kd_tree', 'leaf_size': 100, 'p': 2}",0.3391812865497076,0.3216374269005848,0.36023391812865496,0.34502923976608185,0.3321637426900585,0.3684210526315789,0.34035087719298246,0.3508771929824561,0.3321637426900585,0.3548009367681499,0.3444859416300313,0.013562435681195124,21
72,0.03523187637329102,0.0018232834015838647,1.1726997137069701,0.03539763171754539,kd_tree,100,3,"{'algorithm': 'kd_tree', 'leaf_size': 100, 'p': 3}",0.34152046783625734,0.312280701754386,0.35789473684210527,0.34502923976608185,0.32514619883040935,0.36140350877192984,0.34269005847953216,0.33567251461988307,0.3286549707602339,0.3559718969555035,0.34062642946163224,0.014835034075868959,41
73,0.034710812568664554,0.0010080466378456683,1.0724924087524415,0.03386959361083938,kd_tree,100,4,"{'algorithm': 'kd_tree', 'leaf_size': 100, 'p': 4}",0.33801169590643276,0.31812865497076026,0.35555555555555557,0.3368421052631579,0.3286549707602339,0.3567251461988304,0.3473684210526316,0.33567251461988307,0.3309941520467836,0.3477751756440281,0.33957283920182973,0.011642386554705569,61
74,0.03460872173309326,0.0010984276397940746,1.0215007066726685,0.03118510447220454,kd_tree,100,5,"{'algorithm': 'kd_tree', 'leaf_size': 100, 'p': 5}",0.3286549707602339,0.31812865497076026,0.3567251461988304,0.34385964912280703,0.3333333333333333,0.352046783625731,0.34269005847953216,0.3391812865497076,0.3216374269005848,0.33489461358313816,0.3371151923524659,0.011743921341414804,81
75,0.0039053440093994142,0.00030042458666784775,0.1952916145324707,0.004028012064260485,brute,5,1,"{'algorithm': 'brute', 'leaf_size': 5, 'p': 1}",0.3695906432748538,0.3567251461988304,0.37543859649122807,0.35789473684210527,0.36374269005847953,0.3871345029239766,0.3684210526315789,0.3485380116959064,0.35555555555555557,0.3805620608899297,0.36636029965624445,0.011558914736376937,1
76,0.0037107229232788085,0.00045715560424795825,0.1921988010406494,0.005740300962380825,brute,5,2,"{'algorithm': 'brute', 'leaf_size': 5, 'p': 2}",0.3391812865497076,0.3216374269005848,0.36023391812865496,0.34502923976608185,0.3321637426900585,0.3684210526315789,0.34035087719298246,0.3508771929824561,0.3321637426900585,0.3548009367681499,0.3444859416300313,0.013562435681195124,21
77,0.004210090637207032,0.0009664499256136756,3.705398154258728,0.13064333987283194,brute,5,3,"{'algorithm': 'brute', 'leaf_size': 5, 'p': 3}",0.34152046783625734,0.312280701754386,0.35789473684210527,0.34502923976608185,0.32514619883040935,0.36140350877192984,0.34269005847953216,0.33567251461988307,0.3286549707602339,0.3559718969555035,0.34062642946163224,0.014835034075868959,41
78,0.0035141706466674805,0.0006807543878757835,3.6404956102371218,0.025520844591678683,brute,5,4,"{'algorithm': 'brute', 'leaf_size': 5, 'p': 4}",0.33801169590643276,0.31812865497076026,0.35555555555555557,0.3368421052631579,0.3286549707602339,0.3567251461988304,0.3473684210526316,0.33567251461988307,0.3309941520467836,0.3477751756440281,0.33957283920182973,0.011642386554705569,61
79,0.003794741630554199,0.0007481472141252771,3.722602391242981,0.12125657833274765,brute,5,5,"{'algorithm': 'brute', 'leaf_size': 5, 'p': 5}",0.3286549707602339,0.31812865497076026,0.3567251461988304,0.34385964912280703,0.3333333333333333,0.352046783625731,0.34269005847953216,0.3391812865497076,0.3216374269005848,0.33489461358313816,0.3371151923524659,0.011743921341414804,81
80,0.0036068201065063477,0.0006431079829141136,0.19610154628753662,0.0041955957799469975,brute,10,1,"{'algorithm': 'brute', 'leaf_size': 10, 'p': 1}",0.3695906432748538,0.3567251461988304,0.37543859649122807,0.35789473684210527,0.36374269005847953,0.3871345029239766,0.3684210526315789,0.3485380116959064,0.35555555555555557,0.3805620608899297,0.36636029965624445,0.011558914736376937,1
81,0.0036052465438842773,0.0006640816385571969,0.1932979106903076,0.007192045890125315,brute,10,2,"{'algorithm': 'brute', 'leaf_size': 10, 'p': 2}",0.3391812865497076,0.3216374269005848,0.36023391812865496,0.34502923976608185,0.3321637426900585,0.3684210526315789,0.34035087719298246,0.3508771929824561,0.3321637426900585,0.3548009367681499,0.3444859416300313,0.013562435681195124,21
82,0.0042028665542602536,0.0003980658109414406,3.6775959014892576,0.10920253739412816,brute,10,3,"{'algorithm': 'brute', 'leaf_size': 10, 'p': 3}",0.34152046783625734,0.312280701754386,0.35789473684210527,0.34502923976608185,0.32514619883040935,0.36140350877192984,0.34269005847953216,0.33567251461988307,0.3286549707602339,0.3559718969555035,0.34062642946163224,0.014835034075868959,41
83,0.003410601615905762,0.000490697483970734,3.6290941715240477,0.013233009877272649,brute,10,4,"{'algorithm': 'brute', 'leaf_size': 10, 'p': 4}",0.33801169590643276,0.31812865497076026,0.35555555555555557,0.3368421052631579,0.3286549707602339,0.3567251461988304,0.3473684210526316,0.33567251461988307,0.3309941520467836,0.3477751756440281,0.33957283920182973,0.011642386554705569,61
84,0.003133273124694824,0.00031713592046660487,3.677581524848938,0.12227389583617276,brute,10,5,"{'algorithm': 'brute', 'leaf_size': 10, 'p': 5}",0.3286549707602339,0.31812865497076026,0.3567251461988304,0.34385964912280703,0.3333333333333333,0.352046783625731,0.34269005847953216,0.3391812865497076,0.3216374269005848,0.33489461358313816,0.3371151923524659,0.011743921341414804,81
85,0.0037050962448120115,0.0007818640012479326,0.19429514408111573,0.003946049086824914,brute,30,1,"{'algorithm': 'brute', 'leaf_size': 30, 'p': 1}",0.3695906432748538,0.3567251461988304,0.37543859649122807,0.35789473684210527,0.36374269005847953,0.3871345029239766,0.3684210526315789,0.3485380116959064,0.35555555555555557,0.3805620608899297,0.36636029965624445,0.011558914736376937,1
86,0.0037108421325683593,0.000644224296876944,0.18929221630096435,0.0018927414003528222,brute,30,2,"{'algorithm': 'brute', 'leaf_size': 30, 'p': 2}",0.3391812865497076,0.3216374269005848,0.36023391812865496,0.34502923976608185,0.3321637426900585,0.3684210526315789,0.34035087719298246,0.3508771929824561,0.3321637426900585,0.3548009367681499,0.3444859416300313,0.013562435681195124,21
87,0.0039184331893920895,0.00082178295862039,3.689292478561401,0.0991790758319711,brute,30,3,"{'algorithm': 'brute', 'leaf_size': 30, 'p': 3}",0.34152046783625734,0.312280701754386,0.35789473684210527,0.34502923976608185,0.32514619883040935,0.36140350877192984,0.34269005847953216,0.33567251461988307,0.3286549707602339,0.3559718969555035,0.34062642946163224,0.014835034075868959,41
88,0.0038098573684692385,0.000755306536869186,3.6301931142807007,0.024310914675997428,brute,30,4,"{'algorithm': 'brute', 'leaf_size': 30, 'p': 4}",0.33801169590643276,0.31812865497076026,0.35555555555555557,0.3368421052631579,0.3286549707602339,0.3567251461988304,0.3473684210526316,0.33567251461988307,0.3309941520467836,0.3477751756440281,0.33957283920182973,0.011642386554705569,61
89,0.003700399398803711,0.00045866430862241545,3.6812938928604124,0.09924906295448596,brute,30,5,"{'algorithm': 'brute', 'leaf_size': 30, 'p': 5}",0.3286549707602339,0.31812865497076026,0.3567251461988304,0.34385964912280703,0.3333333333333333,0.352046783625731,0.34269005847953216,0.3391812865497076,0.3216374269005848,0.33489461358313816,0.3371151923524659,0.011743921341414804,81
90,0.0039029836654663084,0.0005382682653578754,0.19569580554962157,0.0023702205496038023,brute,50,1,"{'algorithm': 'brute', 'leaf_size': 50, 'p': 1}",0.3695906432748538,0.3567251461988304,0.37543859649122807,0.35789473684210527,0.36374269005847953,0.3871345029239766,0.3684210526315789,0.3485380116959064,0.35555555555555557,0.3805620608899297,0.36636029965624445,0.011558914736376937,1
91,0.0039012908935546877,0.0009394824424494044,0.19011051654815675,0.004060121089575171,brute,50,2,"{'algorithm': 'brute', 'leaf_size': 50, 'p': 2}",0.3391812865497076,0.3216374269005848,0.36023391812865496,0.34502923976608185,0.3321637426900585,0.3684210526315789,0.34035087719298246,0.3508771929824561,0.3321637426900585,0.3548009367681499,0.3444859416300313,0.013562435681195124,21
92,0.003506636619567871,0.0006613420543262426,3.6697041988372803,0.05669999986248677,brute,50,3,"{'algorithm': 'brute', 'leaf_size': 50, 'p': 3}",0.34152046783625734,0.312280701754386,0.35789473684210527,0.34502923976608185,0.32514619883040935,0.36140350877192984,0.34269005847953216,0.33567251461988307,0.3286549707602339,0.3559718969555035,0.34062642946163224,0.014835034075868959,41
93,0.004108262062072754,0.00029695117870688707,3.710097336769104,0.1296202589214229,brute,50,4,"{'algorithm': 'brute', 'leaf_size': 50, 'p': 4}",0.33801169590643276,0.31812865497076026,0.35555555555555557,0.3368421052631579,0.3286549707602339,0.3567251461988304,0.3473684210526316,0.33567251461988307,0.3309941520467836,0.3477751756440281,0.33957283920182973,0.011642386554705569,61
94,0.003799724578857422,0.0005873854600179323,3.671006274223328,0.11912803054130966,brute,50,5,"{'algorithm': 'brute', 'leaf_size': 50, 'p': 5}",0.3286549707602339,0.31812865497076026,0.3567251461988304,0.34385964912280703,0.3333333333333333,0.352046783625731,0.34269005847953216,0.3391812865497076,0.3216374269005848,0.33489461358313816,0.3371151923524659,0.011743921341414804,81
95,0.003401517868041992,0.0004881503234174331,0.1946949005126953,0.004000381620902449,brute,100,1,"{'algorithm': 'brute', 'leaf_size': 100, 'p': 1}",0.3695906432748538,0.3567251461988304,0.37543859649122807,0.35789473684210527,0.36374269005847953,0.3871345029239766,0.3684210526315789,0.3485380116959064,0.35555555555555557,0.3805620608899297,0.36636029965624445,0.011558914736376937,1
96,0.003616642951965332,0.0004845315743398241,0.18879468441009523,0.0034345473842866134,brute,100,2,"{'algorithm': 'brute', 'leaf_size': 100, 'p': 2}",0.3391812865497076,0.3216374269005848,0.36023391812865496,0.34502923976608185,0.3321637426900585,0.3684210526315789,0.34035087719298246,0.3508771929824561,0.3321637426900585,0.3548009367681499,0.3444859416300313,0.013562435681195124,21
97,0.0035094976425170898,0.0004906582003477955,3.6247974157333376,0.011220111254421685,brute,100,3,"{'algorithm': 'brute', 'leaf_size': 100, 'p': 3}",0.34152046783625734,0.312280701754386,0.35789473684210527,0.34502923976608185,0.32514619883040935,0.36140350877192984,0.34269005847953216,0.33567251461988307,0.3286549707602339,0.3559718969555035,0.34062642946163224,0.014835034075868959,41
98,0.0040056705474853516,0.0006281230023198627,3.6747013330459595,0.09699975081657349,brute,100,4,"{'algorithm': 'brute', 'leaf_size': 100, 'p': 4}",0.33801169590643276,0.31812865497076026,0.35555555555555557,0.3368421052631579,0.3286549707602339,0.3567251461988304,0.3473684210526316,0.33567251461988307,0.3309941520467836,0.3477751756440281,0.33957283920182973,0.011642386554705569,61
99,0.003918147087097168,0.0005422685107168559,3.696586179733276,0.1043350137339223,brute,100,5,"{'algorithm': 'brute', 'leaf_size': 100, 'p': 5}",0.3286549707602339,0.31812865497076026,0.3567251461988304,0.34385964912280703,0.3333333333333333,0.352046783625731,0.34269005847953216,0.3391812865497076,0.3216374269005848,0.33489461358313816,0.3371151923524659,0.011743921341414804,81
